seq,kind,hw_valid,hw_timestamp,handler_receipt_qpc,encode_start_qpc,present_submitted_qpc,hw_to_receipt_us,receipt_to_encode_us,encode_to_present_us,receipt_to_present_us,hw_to_present_us
835,update,true,264587432573,264587433580,264587433667,264587443116,41.958,3.625,393.708,397.333,439.292
836,update,true,264587568661,264587569597,264587569677,264587579083,39.000,3.333,391.917,395.250,434.250
837,update,true,264587761830,264587762776,264587762878,264587773277,39.417,4.250,433.292,437.542,476.958
838,update,true,264587948746,264587949624,264587949707,264587958850,36.583,3.458,380.958,384.417,421.000
839,update,true,264588143410,264588144374,264588144459,264588153768,40.167,3.542,387.875,391.417,431.583
840,update,true,264588331985,264588332934,264588333018,264588342046,39.542,3.500,376.167,379.667,419.208
841,update,true,264588523021,264588523831,264588523913,264588536058,33.750,3.417,506.042,509.458,543.208
842,update,true,264588712381,264588713139,264588713219,264588721206,31.583,3.333,332.792,336.125,367.708
843,update,true,264588901270,264588902085,264588902168,264588910898,33.958,3.458,363.750,367.208,401.167
844,update,true,264589279972,264589280821,264589280897,264589289678,35.375,3.167,365.875,369.042,404.417
845,update,true,264589473172,264589474018,264589474096,264589483020,35.250,3.250,371.833,375.083,410.333
846,update,true,264589665857,264589666694,264589666768,264589676147,34.875,3.083,390.792,393.875,428.750
847,update,true,264589851108,264589851962,264589852036,264589860534,35.583,3.083,354.083,357.167,392.750
848,update,true,264590043159,264590043758,264590043821,264590050914,24.958,2.625,295.542,298.167,323.125
849,update,true,264590231274,264590232030,264590232098,264590239931,31.500,2.833,326.375,329.208,360.708
850,update,true,264590426825,264590427547,264590427627,264590435170,30.083,3.333,314.292,317.625,347.708
851,update,true,264590626144,264590626871,264590626945,264590634814,30.292,3.083,327.875,330.958,361.250
852,update,true,264590826239,264590826993,264590827072,264590834686,31.417,3.292,317.250,320.542,351.958
853,update,true,264591031503,264591032368,264591032447,264591040938,36.042,3.292,353.792,357.083,393.125
854,update,true,264591232264,264591233170,264591233249,264591242147,37.750,3.292,370.750,374.042,411.792
855,update,true,264591565254,264591566155,264591566249,264591575744,37.542,3.917,395.625,399.542,437.083
856,update,true,264591593602,264591594072,264591594134,264591600216,19.583,2.583,253.417,256.000,275.583
857,update,true,264591754056,264591754910,264591754993,264591763546,35.583,3.458,356.375,359.833,395.417
858,update,true,264591943975,264591944854,264591944939,264591954725,36.625,3.542,407.750,411.292,447.917
859,update,true,264592139940,264592140823,264592140907,264592149290,36.792,3.500,349.292,352.792,389.583
860,update,true,264592326816,264592327646,264592327729,264592336806,34.583,3.458,378.208,381.667,416.250
861,update,true,264592514553,264592515333,264592515408,264592524772,32.500,3.125,390.167,393.292,425.792
862,update,true,264592701152,264592701913,264592701989,264592709687,31.708,3.167,320.750,323.917,355.625
863,update,true,264592906023,264592907505,264592907638,264592922630,61.750,5.542,624.667,630.208,691.958
864,update,true,264593086809,264593087701,264593087798,264593097092,37.167,4.042,387.250,391.292,428.458
865,update,true,264593280743,264593281590,264593281675,264593292192,35.292,3.542,438.208,441.750,477.042
866,update,true,264595556556,264595557481,264595557564,264595566352,38.542,3.458,366.167,369.625,408.167
867,update,true,264595749443,264595750455,264595750546,264595759234,42.167,3.792,362.000,365.792,407.958
868,update,true,264595946635,264595947970,264595948102,264595963199,55.625,5.500,629.042,634.542,690.167
869,update,true,264596126142,264596126993,264596127074,264596134599,35.458,3.375,313.542,316.917,352.375
870,update,true,264596326000,264596327396,264596327527,264596342468,58.167,5.458,622.542,628.000,686.167
871,update,true,264596506930,264596507827,264596507911,264596517254,37.375,3.500,389.292,392.792,430.167
872,update,true,264596704676,264596705961,264596706076,264596720224,53.542,4.792,589.500,594.292,647.833
873,update,true,264596895357,264596896828,264596896969,264596912677,61.292,5.875,654.500,660.375,721.667
874,update,true,264597085196,264597086564,264597086689,264597101354,57.000,5.208,611.042,616.250,673.250
875,update,true,264597280150,264597281626,264597281763,264597296574,61.500,5.708,617.125,622.833,684.333
876,update,true,264597462801,264597463753,264597463838,264597473404,39.667,3.542,398.583,402.125,441.792
877,update,true,264597657184,264597658537,264597658662,264597673261,56.375,5.208,608.292,613.500,669.875
878,update,true,264597841340,264597842178,264597842263,264597851552,34.917,3.542,387.042,390.583,425.500
879,update,true,264598143225,264598144073,264598144145,264598154683,35.333,3.000,439.083,442.083,477.417
880,update,true,264598242063,264598242852,264598242930,264598251232,32.875,3.250,345.917,349.167,382.042
881,update,true,264598444152,264598445165,264598445251,264598455340,42.208,3.583,420.375,423.958,466.167
882,update,true,264598652328,264598653509,264598653603,264598663638,49.208,3.917,418.125,422.042,471.250
883,update,true,264598848121,264598849191,264598849283,264598861061,44.583,3.833,490.750,494.583,539.167
884,update,true,264599036411,264599037511,264599037614,264599049019,45.833,4.292,475.208,479.500,525.333
885,update,true,264599210271,264599211333,264599211426,264599221974,44.250,3.875,439.500,443.375,487.625
886,update,true,264599554081,264599555038,264599555130,264599565353,39.875,3.833,425.958,429.792,469.667
887,update,true,264599742028,264599742950,264599743040,264599752246,38.417,3.750,383.583,387.333,425.750
888,update,true,264599928884,264599929917,264599930010,264599939557,43.042,3.875,397.792,401.667,444.708
889,update,true,264600124075,264600125114,264600125203,264600135078,43.292,3.708,411.458,415.167,458.458
890,update,true,264600315999,264600317098,264600317192,264600328060,45.792,3.917,452.833,456.750,502.542
891,update,true,264600505460,264600506425,264600506512,264600516395,40.208,3.625,411.792,415.417,455.625
892,update,true,264600698219,264600699169,264600699259,264600709973,39.583,3.750,446.417,450.167,489.750
893,update,true,264600883079,264600884102,264600884189,264600894063,42.625,3.625,411.417,415.042,457.667
894,update,true,264601071838,264601072897,264601072988,264601083971,44.125,3.792,457.625,461.417,505.542
895,update,true,264601264664,264601265625,264601265712,264601275330,40.042,3.625,400.750,404.375,444.417
896,update,true,264601455748,264601456774,264601456871,264601467738,42.750,4.042,452.792,456.833,499.583
